,comments
0,播音生报道
1,中国加油
2,谢谢大家
3,中国加油
4,美国说没多少
5,暗示三连
6,山西冒泡
7,中国加油
8,中国加油
9,大家要注意防护
10,给老娘挺住
11,今天眼妆好看
12,说得好
13,玩命吧，美国一天死2000人。此生无悔入华夏
14,加油加油
15,加油
16,吉林加油
17,我在黑龙江
18,支持
19,斩草要除根
20,害怕
21,支持
22,吉林白城冒个泡
23,治未病，这是中医强项和思维
24,嗯哼
25,支持
26,支持
27,支持
28,支持
29,不全民检测做什么都没有意义
30,普查是唯一的解决办法，要么就宣称没事
31,主持人
32,支持
33,支持
34,安全第一
35,明天做核酸检测，哭了
36,山东冒个泡
37,接地气的播报！
38,加油ヾ(◍°∇°◍)ﾉﾞ
39,吉林加油，中国加油！！！
40,泡
41,加油！
42,快400万粉你跟我说最惨？
43,支持！！！！
44,所有人记笔记！
45,加油
46,广东兔冒泡
47,支持
48,吉林真的突然
49,挺住
50,东北挺住
51,什么时候是个头啊
52,坚持戴口罩！！！
53,唉 希望这是国内最后一次了 除了吉林 别的地方别再出现类似情况了
54,湖北冒个泡
55,考题＋1
56,吉林加油！！！
57,美国别再狂
58,支持
59,加强防控
60,头大
61,支持
62,加油！！！！！！！
63,哦吼
64,哦
65,山西冒个泡
66,1
67,支持
