,comments
0,有人站出来发声挺好的
1,何止毁灭，看都不看你小岛
2,这次肯定是美国制造
3,这明显是应美国要求说的
4,反正我们大佬们都疯狂暗示，我们也明了于心
5,世界和平
6,中国也要加油
7,是人类共同的敌人
8,学术无国界，人类无国界
9,穿和服，民族感强烈。希望以后我国多有这样的人出现。
10,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
11,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
12,日本人？
13,在美国也穿着自己国家的传统服装欸，值得学习
14,你们都是假粉
15,自然起源，人类共同体，是平衡的结果
16,？？
17,六老师
18,细胞自噬领域的大佬
19,眼看锅甩不到中国，并且要反噬美国，各国专家就开始辟谣非人为的了？
20,发现于自然，人为想改造，突变起风波，自食其恶果，霉国FT
21,233333
22,在家里闲的
23,这个难说，他没否认
24,你开弹幕了
25,加油
26,只是惊讶而不是愤怒？
27,六万播放，24条弹幕
28,干巴爹!
29,PD-1
30,有
31,诺奖对诺奖
32,哪里是了？
33,左上角俩，右上角也有，这个视频来头真大
34,吓死我了，嘤嘤嘤
35,辟谣
36,学者是严谨的
37,/.xdc
38,有
39,无人区
40,真是美国也不敢说
41,妄言之人无权威，权威人士不妄言
42,yeah
43,这些人的真是不嫌事大
44,这才是霓虹人
45,一起加油
46,？
47,2
48,2
49,我吧弹幕关了吗
50,没人吗
51,有弹幕吗
52,。
53,666
54,?
55,诺贝尔搞笑奖
56,?
57,，明白人
58,。
59,支持！
60,美国制造，世界遭殃
61,1
