,comments
0,加油
1,冷链输入的吧
2,河北加油
3,国外香啊  自由啊
4,能别往国内走了吗？？？？？
5,石家庄加油
6,全省打疫苗
7,这说话声音也太小声
8,河北加油
9,哈哈哈哈哈哈哈哈哈哈哈哈
10,最后一句话最重要
11,河北加油
12,还有人么
13,果然
14,货物不进口，人的话隔离一个月不行吗
15,人隔离了但是可以通过环境和物传播，这就很可怕
16,中国加油
17,加油石家庄
18,国际庄加油
19,自信点'美国
20,石家庄加油
21,声音好小
22,回去要隔离那么多天，怎么还会爆发呢
23,哎外国那帮孙子真不省心 
24,河北加油！！！
25,河北加油！！
26,河北加油！
27,石家庄加油
28,加油加油
29,真的帝国亡我之心不死
30,国际庄加油！
31,一播放
32,会好的 一定会好的！！！
33,加油
