,comments
0,党旗真的有种力量感
1,党旗！
2,标签贴有卖的么，哈哈哈
3,还有logo，不错不错
4,好美的天使
5,我不下岗谁下岗
6,？？？？？？？？？？？？？？？？？
7,回过头7月再来看，真的很感动
8,这是工科谢谢
9,每一个作出贡献的，无论是否出现在镜头里，都是英雄！
10,辛苦了
11,齐心协力
12,23333333
13,哭撩哭撩
14,哈哈哈哈哈哈哈哈哈哈
15,哈哈哈哈哈哈哈哈哈哈哈哈
16,辛苦了
17,听到下岗心里一惊。我13号看的，昨天美国医院为了“缩减支出”居然裁员
18,一线医护压力大琐事多还不能冲动，很少有男护士能受的住的。男护最后一般都去做私护了
19,hi哈哈哈哈哈哈哈
20,大开大合
21,实诚人
22,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈没有
23,哎
24,哈哈哈哈哈哈哈哈哈
25,虚惊一场
26,哈哈哈哈哈哈哈哈哈哈哈
27,最可爱的人
28,党旗的力量，领导着我们前进
29,辛苦了
30,不是武汉口音
31,忙得来不及有波澜
32,不换岗会累死的
33,地调？
34,加油！！加油
35,辛苦！！
36,说得好！！！
37,真棒！
38,元宵好大！
39,好人一生平安
40,加油！注意保重身体
41,叔，想念你的大开大合
42,1
43,真好看
44,俄罗斯送饺子，又来一线送元宵
45,波澜哥
46,哈哈哈哈哈
47,58人不够吧哈哈哈哈
48,天使！
49,哈哈哈哈
50,勇哥
51,哈哈哈哈哈
52,吓死我了
53,这些小姐姐都好可爱哦(๑•.•๑)
54,致敬
55,来了来了！
56,最可爱的人
57,辛苦了
58,为什么会穿模？弹幕穿过帽子
59, 偷偷的抱走小姐姐
60,哈哈哈哈哈
61,哭了
62,来了来了
63,致敬
64,两层口罩诶。
65,好人一生平安
66,好人一生平安
67,谢谢
68,哈哈哈哈哈哈哈哈笑了
69,疫情过后吃富她！
70,辛苦了
71,小姐姐人美心善好可爱
72,哈哈哈哈哈
73,不够啊哈哈
74,武汉加油，中国加油！！！一切都会好起来的
75,钢铁直男哈哈哈哈
76,大叔辛苦了
77,加油
78,汤圆越来越少了？
79,加油
80,虚惊一场
81,吓我一跳！
82,？
83,？
84,小姐姐人美心善，平平安安，长命百岁！
85,加油
86,加油加油啊
87,其实我想问的是，这个汤圆是什么馅的？
88,这些都是人才
89,三连问候一下
90,谢谢小姐姐诶
91,hhhh不给餐具
92,你们最棒了
93,加油啊！
94,加油！
95,给叔排面！
96,哈哈哈哈谨慎
97,辛苦了
98,美女你谁？
99,辛苦了
100,我要去她家把我吃穷
101,辛苦了
102,叔叔唉
103,小姐姐你辛苦了
104,辛苦了小姐姐
105,来了
106,看饿了。。。
107,b战黑了
108,考古一下下
109,辛苦了！！！
110,吓死我了，还好
111,哈哈哈哈哈哈哈哈哈哈或或
112,拿着个
113,55555大家都好美
114,别动，消毒！
115,她家店就该火
116,肖邦 夜曲
117,党旗！
118,23333333333333333333333333333333
119,哈哈哈哈
120,不光武汉！我们这社区工作者天天也没休息
121,来咱东北给炸元宵
122,6666666666666666666666666666666666666666
123,加油！
124,辛苦
125,责任重大啊！
126,中国加油。必须胜利，大家都活着
127,女值班室
128,人可能是流鼻涕
129,一个人送这么多盒
130,丑叔人挺好的
