,comments
0,加油
1,我在卫生间，没纸
2,建议动物保护法实施力度加大，不止野生动物，还有许多流浪动物啊
3,开学是会的
4,居然没关弹幕
5,加油！
6,我相信在全世界的拯救下，我们的家园会回来
7,迷你世界没有关服务器，喷他这个游戏。
8,武汉加油！中国加油！
9,一定会好的，逝者安息，
10,加油
11,不要再让那些中国以外的人入境了！
12,﹉
13,。
14,加油
15,手指好长呀，美
16,中国加油
17,中国加油
18,加油！
19,加油，再坚持下……
20,想看董倩
21,好！
22,开学指日可待。加油
23,好感动
24,有的地方根本没有   整的太严了会不会影响别的
25,对的
26,好起来了
27,加油
28,欧阳姐姐永远不会老
29,我们县城好像一个病例没有 但是村都不给出..
30,人民群众的主体
31,具体问题具体分析
32,特殊性
33,加油
34,明人不说暗话，我喜欢夏丹的穿搭
35,天津煎饼果子为武汉热干面加油！
36,对对对！现在就很担心经济
37,武汉加油
38,嗯
39,666
40,今年考试很难
41,真好
42,武汉加油，中国加油
43,加油
44,那用开学吗
45,新疆
46,确实
47,半夜更新上班辛苦了
48,武汉加油
49,哇 这是陈老的建议呀
50,夏丹姐姐好好看
51,我们这170万人就一例
52,中国加油！
53,首赞送上！武汉加油！中国加油！
54,加油
55,加油
56,早该这样了
57,6666
58,赞
59,点赞
