,comments
0,害怕
1,支 支 吾 吾
2,已经是了
3,口罩
4,自信点，把可能去掉
5,是不是说可能变成长期病
6,無能
7,全世界都很討厭他
8,。。。。
9,地球加油
10,埃塞俄比亚老乡说英语 听着舒服 
11,在室内谁戴，肯定有保护工作的
12,恭喜预言成功
13,中国加油
14,o m g
15,已经是了吧
16,自信点，可能去了
17,自信点，把可能去掉
18,。
19,大家都不戴口罩了吗？
20,地球加油
21,现在已经被定为pandemic(大流行病）了
22,口是心非啊，害怕你还不戴口罩
23,自信点，把很有可能去掉
24,Be confident and remove the possibility.
25,你的口罩呢？
26,清一色苹果
27,看得我尴尬症都犯了
28,口罩？
29,考古
30,加油
31,为什么不戴口罩？
32,？开个会你们不带口罩吗
33,已经是大流行病了
34,加油
35,口罩呢？
36,咖喱口音
37,人类加油
38,已经成为全球大流行了。。。
39,听得懂阿
40,嗯加油！
41,1
42,无论口音如何，这些人你一辈子都高攀不起，任何一个乞丐，都可以口音很好
43,0
44,不用可能了，已经是了
45,上百万了
46,默哀  兄弟们
47,已经是了
48,，
49,不戴隔离
50,戴口罩！
51,世界卫生组织要仪表端庄的发言 来体现正式 所以不戴口罩啊
52,能不能自信一些？
53,消毒工作肯定做了呀 比家里还干净
54,无人感染不用口罩 你在家带了吗
55,全球大流行病
56,中国加油，世界加油！
57,？
58,英雄永垂不朽
59,口罩啊喂
60,现在中间最安全
61,口音）？
62,每逢英语就纠结口音？
63,欧美:为了自由
64,谭书记
65,戴口罩啊，戴口罩！！！！！!
66,中国加油！世界加油！
67,恐怖
68,哈哈听得懂
69,为啥不戴口罩。。。。
70,你们行吗？
71,我是免疫贼强
72,屋额里
73,不检测就没有患者
74,摄影师视角
75,全场没人带口罩，心真的大
76,口罩呢
77,先把口罩戴上吧各位
78,？？
79,666666666
80,233333
81,已经怎么又咖喱味
82,大爷辞职算了，不然到时候你得背锅
83,完犊子了
84,完犊子了
85,地球加油
86,人家调音员
87,自信点，可能去了
88,青史留名了
89,我竟然听不懂
90,有点硬度口音
91,自信点把可能去掉
92,老伙计
93,老伙计
94,害
95,pandemic
96,那么问，真的有百分之七十吗？
97,不只第一枪了，中国“战区”都开始扫尾了
98,世卫开会也不戴口罩
99,说人家口音的，先照个镜子看看自己
100,这口音还好吧
101,谭先生的苦瓜脸
102,弹幕怎么这么多人不懂装懂，没礼貌？人家是埃塞俄比亚人啊
103,其实我现在就好奇那个吃蝙蝠的有什么感想
104,可能？去掉
105,←别总说抄作业了，抄不了的
106,中间小哥挺惨
107,中国给了他们信心
108,自信点把可能去掉
109,世界加油
110,不忍心打破这2020条评论
111,赶紧戴口罩吧，日内瓦也不见得安全
112,这个口音让好魔性
113,口罩呢
114,不是我们，是中国
115,discharge这个单词不好吧，应该用release
116,还不戴口罩？
117,It will be controled！！！！
118,能在美国爆发吗
119,只要能保证没有接触史就没必要，世卫的人一般能保证
120,中国牛逼！
121,印度口音
122,咱先把口罩戴上
123,那么，代价是什么呢
124,世界卫生组织就是弱鸡啊
125,真的弱啊
126,每个人必须天天戴口罩。
127,。。。。
128,Kendra原来会议桌中间的空位是留给摄像师拍照用的。
129,把可能去掉
130,别的国家有中国这么牛逼？
131,进去的时候应该检测过了，别说戴口罩了
132,他发音好迷啊
133,之前不是说不会吗
134,瑞士口罩被德国扣了
135,都别问了，口罩被德国扣了
136,？
137,真的是可能吗
138,咖喱味很足
139,这个颜色的人，欧洲人可能不会听他说的
140,问题了
141,吐槽口音的人估计能操一口流利的伦敦腔吧
142,口音其实每个国家的人都有，能听懂就行
143,吐槽口音的，先反思一下自己能不能把英语说得这么流畅
144,希望读书
145,居然没戴口罩开会
146,日本高中生去哪了？
147,埃塞俄比亚人
148,Raj是你吗？
149,注意此处是recover不是cure，康复并不是治愈
150,小哥哥不错
151,口啊
152,不是已经成为了吗
153,很有可能？
154,害怕
155,已经是了
156,早晚滚下台
157,武汉加油！中国加油！世界加油！
158,。
159,说明这些人都已经有检疫证明
160,加油
161,世卫允许靠各国捐钱。 这几天刚好我们捐了2000万。 
162,可防可控
163,然而西方某些国家还在用政治伎俩蛊惑民众
164,谭塞得埃塞俄比亚人
165,外国人真的无耻啊
166,很多国家都不管
167,现在看到这么多人聚集还不戴口罩就心惊胆战。
168,看个新闻剪来剪去的神经
169,我咋刚刚听到鸡打鸣了呢
170,那个啊的弹幕笑死我
171,口音怎么回事
172,热乎的
173,口罩都不带你觉得为什么会流行呢？
174,在白人世界流行就大流行病
175,t
176,tanammm
177,看热闹不嫌事大！！！现在引火烧身
178,戴口罩戴口罩
179,能停止对别人的冷嘲热讽么
180,现在弹幕低龄化这么严重了？
181,外国加油，我们可以搞定
182,国外没有国内这医疗条件啊
183,我们可以控制疫情不代表其他国家也可以控制疫情。。
184,国外没有中国这医疗条件啊。。。
185,都不戴口罩，世卫要团灭了
186,我们可以控制不代表其他国家可以控制，毕竟他们要字由
187,谭德塞是埃塞俄比亚人
188,好恐怖
189,世界加油
190,看外国人讲话方式简单明了。字字掷地有声
191,世界卫生组织都说了正常人戴口罩没有用
192,埃塞俄比亚人
193,第一
194,世卫生
195,。。。。。。
196,埃塞俄比亚人
197,满分作业都不会抄？这届世界不行
198,1
199,可以
200,请把很有可能去了
201,等你们通知全世界都遭殃了
202,埃塞俄比亚人，丈育们，除了英音美音就知道印度口音是吧
203,？？？？
204,可防可控？
205,热乎的
206,这是直播
207,人家是埃塞俄比亚的
208,中国牛逼
209,急了急了
210,加油
211,人家是埃塞俄比亚人，谢谢
212,中国疫苗在路上！！！
213,意味着一直戴口罩？
214,能确保都没病还戴口罩？省一些给医疗工作者不好？
215,流行病。。
216,在地球的历史上，曾经有一场大雨下了整整三百万年
217,国人确实应该反省
218,世界加油
219,在地球的历史上，曾经有一场大雨下了三百万年
220,开会注意戴口罩
221,大大大流行病
222,其他大流行病不能控制吗
