,comments
0,害怕
1,这是年轻人，不是老头
2,什。。。什么
3,还是比较乐观的推断
4,加油加油
5,666
6,钟老师请务必保重身体
7,钟爷爷辛苦了
8,中爷爷
9,钟老，您辛苦了
10,我没想到视频这么短...
11,国士无双
12,终于可以老
13,开学吧
14,广东有凉茶
15,广东又凉茶~~~
16,加油
17,加油
18,黄字好评
19,老帅了钟老
20,点名警告
21,！
22,中国加油！！！！
23,加油！
24,国士无双
25,国士无双
26,咱们还是过于乐观了
27,致敬！
28,国 之 栋 梁
29,加油
30,国士无双
31,大学生GG了
32,假期结束吧，疫情结束吧
33,中国加油！！
34,就美国这势头 弄不好会到明年这时候。
35,钟老威武！
36,帅比老头↓
37,广东的沉默了
38,钟老 声音真年轻！敬佩！
39,尼好
40,全球，不是我国
41,这是广东省疫情防控专家座谈会啊！
42,中国加油
43,害怕
44,是全球不是全国
45,广东人孩怕
46,帅老头↓
47,广东有点方
48,可怕
49,我要中考呜呜呜呜我要我要中考呜呜呜
50,我想开学
51,加油
52,我们准备开学了
53,中国加油！中国加油！中国加油！
54,中国各地都要严防输入！输入隔离人员必须自费隔离十四天
55,看着爷爷好累呀
56,钟老的几次预测都很准，，，
57,所有港口都要注意，不光是广东。
58,钟老辛苦了
59,幸好我在内陆
60,中国加油
61,中国加油
62,加油！
63,不是加油啥啊 我高考呢
64,高考怎么办
65,啊啊啊啊啊
66,我的高考
67,不是广东加油吗?这里没提到武汉
68,如果中国没辙，世界更没辙！
69,中国加油 
70,中国加油！
71,加油加油
72,别啊
73,前面的，高考不延期
74,辛苦了
75,我裂开（初三）
76,中国加油
77,中国加油！
78,中国加油
79,加油
80,加油
81,加油
82,国士无双
83,国外肯定要爆发很久，他们根本不管不顾，6月份不止
84,i了
85,大家都要好好的啊！
86,深圳的要哭了
87,武汉加油
88,短小精悍
89,没弹幕？
90,心态崩了哎
91,没人？
92,我在想我们这一届高考怎么办。。。
93,中国呢
94,那中国呢
95,高考生哭了。。。
96,高考怎么办！！
97,人呢？
98,问题回来了，高考延期不？（我高三）
